11095,"Broccoli, frozen, spears, cooked, boiled, drained, without salt",28,3.1,5.36
11094,"Broccoli, frozen, spears, unprepared",29,3.06,5.35
11090,"Broccoli, raw",34,2.82,6.64
11741,"Broccoli, stalks, raw",28,2.98,5.24
11745,"Brussels sprouts, cooked, boiled, drained, with salt",36,2.55,7.1
11099,"Brussels sprouts, cooked, boiled, drained, without salt",36,2.55,7.1
11746,"Brussels sprouts, frozen, cooked, boiled, drained, with salt",42,3.64,8.32
11101,"Brussels sprouts, frozen, cooked, boiled, drained, without salt",42,3.64,8.32
11100,"Brussels sprouts, frozen, unprepared",41,3.78,7.86
11098,"Brussels sprouts, raw",43,3.38,8.95
11747,"Burdock root, cooked, boiled, drained, with salt",88,2.09,21.15
11105,"Burdock root, cooked, boiled, drained, without salt",88,2.09,21.15
11104,"Burdock root, raw",72,1.53,17.34
11106,"Butterbur, (fuki), raw",14,0.39,3.61
11108,"Butterbur, canned",3,0.11,0.38
11754,"Cabbage, chinese (pak-choi), cooked, boiled, drained, with salt",12,1.56,1.78
11117,"Cabbage, chinese (pak-choi), cooked, boiled, drained, without salt",12,1.56,1.78
11116,"Cabbage, chinese (pak-choi), raw",13,1.5,2.18
11755,"Cabbage, chinese (pe-tsai), cooked, boiled, drained, with salt",14,1.5,2.41
11120,"Cabbage, chinese (pe-tsai), cooked, boiled, drained, without salt",14,1.5,2.41
11119,"Cabbage, chinese (pe-tsai), raw",16,1.2,3.23
11749,"Cabbage, common (danish, domestic, and pointed types), freshly harvest, raw",24,1.21,5.37
11750,"Cabbage, common (danish, domestic, and pointed types), stored, raw",24,1.21,5.37
11751,"Cabbage, common, cooked, boiled, drained, with salt",23,1.27,5.51
11110,"Cabbage, cooked, boiled, drained, without salt",23,1.27,5.51
43143,"Cabbage, japanese style, fresh, pickled",30,1.6,5.67
11118,"Cabbage, kimchi",15,1.1,2.4
43144,"Cabbage, mustard, salted",28,1.1,5.63
11970,"Cabbage, napa, cooked",12,1.1,2.23
11109,"Cabbage, raw",25,1.28,5.8
11752,"Cabbage, red, cooked, boiled, drained, with salt",29,1.51,6.94
11113,"Cabbage, red, cooked, boiled, drained, without salt",29,1.51,6.94
11112,"Cabbage, red, raw",31,1.43,7.37
11753,"Cabbage, savoy, cooked, boiled, drained, with salt",24,1.8,5.41
11115,"Cabbage, savoy, cooked, boiled, drained, without salt",24,1.8,5.41
11114,"Cabbage, savoy, raw",27,2,6.1
6241,"CAMPBELL'S CHUNKY Microwavable Bowls, Beef with Country Vegetables Soup, ready-to-serve",61,4.08,8.57
6242,"CAMPBELL'S CHUNKY Microwavable Bowls, Chicken and Dumplings Soup, ready-to-serve",78,3.27,7.35
6244,"CAMPBELL'S CHUNKY Microwavable Bowls, Classic Chicken Noodle, ready-to-serve",45,2.45,5.71
6245,"CAMPBELL'S CHUNKY Microwavable Bowls, Grilled Chicken and Sausage Gumbo, ready-to-serve",57,2.86,7.35
6250,"CAMPBELL'S CHUNKY Microwavable Bowls, New England Clam Chowder, ready-to-serve",82,2.45,6.94
6251,"CAMPBELL'S CHUNKY Microwavable Bowls, Old Fashioned Vegetable Beef Soup, ready-to-serve",41,2.86,5.71
6252,"CAMPBELL'S CHUNKY Microwavable Bowls, Sirloin Burger with Country Vegetables Soup, ready-to-serve",57,3.27,7.35
6383,"CAMPBELL'S CHUNKY Soups, Baked Potato with Cheddar  &  Bacon Bits Soup",78,2.04,9.39
6384,"CAMPBELL'S CHUNKY Soups, Baked Potato with Steak  &  Cheese Soup",82,3.27,8.57
6387,"CAMPBELL'S CHUNKY Soups, Beef Rib Roast with Potatoes  &  Herbs Soup",44,2.86,6.94
6388,"CAMPBELL'S CHUNKY Soups, Beef with Country Vegetables Soup",53,3.27,7.35
6389,"CAMPBELL'S CHUNKY Soups, Beef with White and Wild Rice Soup",57,3.27,9.8
6392,"CAMPBELL'S CHUNKY Soups, Chicken Broccoli Cheese  &  Potato Soup",86,2.86,8.16
6393,"CAMPBELL'S CHUNKY Soups, Chicken Corn Chowder",82,2.86,8.16
6396,"CAMPBELL'S CHUNKY Soups, Fajita Chicken with Rice  &  Beans Soup",53,2.86,9.39
6398,"CAMPBELL'S CHUNKY Soups, Firehouse - Hot  &  Spicy Beef &amp; Bean Chili",95,6.12,10.2
6399,"CAMPBELL'S CHUNKY Soups, Grilled Chicken  &  Sausage Gumbo Soup",57,2.86,8.57
6400,"CAMPBELL'S CHUNKY Soups, Grilled Chicken with Vegetables  &  Pasta Soup",41,2.45,5.71
6403,"CAMPBELL'S CHUNKY Soups, Grilled Sirloin Steak with Hearty Vegetables Soup",51,3.27,7.76
6454,"CAMPBELL'S CHUNKY Soups, Grilled Steak- Steak Chili with Beans",81,6.53,11.02
27007,"CAMPBELL'S CHUNKY Soups, HEALTHY REQUEST Microwavable Bowls, Chicken Noodle Soup",49,2.86,6.94
27008,"CAMPBELL'S CHUNKY Soups, HEALTHY REQUEST Microwavable Bowls, Grilled Chicken  &  Sausage Gumbo Soup",53,2.86,7.35
27009,"CAMPBELL'S CHUNKY Soups, HEALTHY REQUEST New England Clam Chowder",53,2.04,8.16
6408,"CAMPBELL'S CHUNKY Soups, HEALTHY REQUEST Vegetable Soup",49,1.63,9.8
6414,"CAMPBELL'S CHUNKY Soups, Hearty Bean 'N' Ham Soup",74,4.49,12.24
6415,"CAMPBELL'S CHUNKY Soups, Hearty Beef Barley Soup",56,2.89,8.98
6418,"CAMPBELL'S CHUNKY Soups, Hearty Chicken with Vegetables Soup",45,2.45,6.94
6429,"CAMPBELL'S CHUNKY Soups, Manhattan Clam Chowder",52,2.04,7.76
6433,"CAMPBELL'S CHUNKY Soups, Old Fashioned Potato Ham Chowder",78,2.45,6.94
6434,"CAMPBELL'S CHUNKY Soups, Old Fashioned Vegetable Beef Soup",49,3.16,6.24
6437,"CAMPBELL'S CHUNKY Soups, Roadhouse - Beef  &  Bean Chili",95,6.12,10.2
6438,"CAMPBELL'S CHUNKY Soups, Salisbury Steak with Mushrooms  &  Onions Soup",57,2.86,7.76
6439,"CAMPBELL'S CHUNKY Soups, Savory Chicken with White  &  Wild Rice Soup",45,2.86,7.35
6441,"CAMPBELL'S CHUNKY Soups, Savory Pot Roast Soup",49,2.86,8.16
6447,"CAMPBELL'S CHUNKY Soups, Savory Vegetable Soup",44,1.22,8.98
6457,"CAMPBELL'S CHUNKY Soups, Slow Roasted Beef with Mushrooms Soup",48,3.27,7.35
6459,"CAMPBELL'S CHUNKY Soups, Split Pea 'N' Ham Soup",78,4.9,12.24
6462,"CAMPBELL'S CHUNKY Soups, Steak 'N' Potato Soup",49,3.27,7.35
6395,"CAMPBELL'S CHUNKY, Classic Chicken Noodle Soup",47,3.41,5.41
6391,"CAMPBELL'S CHUNKY, Creamy Chicken and Dumplings Soup",66,2.32,7.09
6405,"CAMPBELL'S CHUNKY, HEALTHY REQUEST Chicken Noodle Soup",41,2.97,5.88
6431,"CAMPBELL'S CHUNKY, New England Clam Chowder",81,2.46,9.01
6986,"CAMPBELL'S HEALTHY REQUEST, Chicken Noodle Soup, condensed",47,2.4,6.51
6988,"CAMPBELL'S HEALTHY REQUEST, Cream of Mushroom Soup, condensed",55,1.29,8.6
6989,"CAMPBELL'S HEALTHY REQUEST, Homestyle Chicken Noodle Soup, condensed",51,2.7,7.8
6548,CAMPBELL'S Homestyle Chicken with White  &  Wild Rice Soup,41,2.45,6.94
27019,CAMPBELL'S Homestyle Harvest Tomato with Basil Soup,45,0.82,9.39
27021,CAMPBELL'S Homestyle HEALTHY REQUEST Chicken with Whole Grain Pasta Soup,40,3.8,4.28
6537,CAMPBELL'S Homestyle HEALTHY REQUEST Mexican Style Chicken Tortilla,53,2.86,7.76
6541,CAMPBELL'S Homestyle Italian-Style Wedding Soup,49,2.86,6.12
6617,CAMPBELL'S Homestyle Light Italian-Style Wedding Soup,33,2.45,4.49
6529,CAMPBELL'S Homestyle Light New England Clam Chowder,49,2.45,6.12
6543,CAMPBELL'S Homestyle Mexican Style Chicken Tortilla Soup,53,2.86,8.16
27017,"CAMPBELL'S Homestyle Microwaveable Bowls, HEALTHY REQUEST Italian Wedding Soup",41,2.45,5.31
27018,"CAMPBELL'S Homestyle Microwaveable Bowls, HEALTHY REQUEST Mexican Style Tortilla",53,2.86,7.76
6544,CAMPBELL'S Homestyle Minestrone Soup,41,1.63,7.35
6545,CAMPBELL'S Homestyle New England Clam Chowder,70,2.33,5.68
6546,CAMPBELL'S Homestyle Potato Broccoli Cheese Soup,65,1.22,6.94
6580,CAMPBELL'S Homestyle Vegetable Medley Soup,37,1.22,7.35
6470,"CAMPBELL'S Low Sodium Soups, Chicken Broth",10,1.01,0.34
6482,"CAMPBELL'S Low Sodium Soups, Chicken with Noodles Soup",52,3.93,5.57
6487,"CAMPBELL'S Low Sodium Soups, Cream of Mushroom Soup",54,1.01,6.38
6497,"CAMPBELL'S Red and White - Microwaveable Bowls, Chicken Noodle Soup",30,1.63,4.08
6502,"CAMPBELL'S Red and White - Microwaveable Bowls, Chicken Rice Soup",30,0.82,5.71
6503,"CAMPBELL'S Red and White - Microwaveable Bowls, Creamy Tomato Soup",64,1.22,10.2
6504,"CAMPBELL'S Red and White - Microwaveable Bowls, Tomato Soup",44,1.22,9.8
6505,"CAMPBELL'S Red and White - Microwaveable Bowls, Vegetable Beef Soup",34,2.04,6.12
6213,"CAMPBELL'S Red and White, 25% Less Sodium Tomato Soup, condensed",73,1.61,16.13
6117,"CAMPBELL'S Red and White, Bean with Bacon Soup, condensed",125,6.25,19.53
6091,"CAMPBELL'S Red and White, Beef Broth, condensed",12,2.42,0.81
6097,"CAMPBELL'S Red and White, Beef Consomme, condensed",16,3.23,0.81
6145,"CAMPBELL'S Red and White, Beef Noodle Soup, condensed",56,3.17,6.35
6146,"CAMPBELL'S Red and White, Beef with Vegetables and Barley Soup, condensed",71,3.97,11.9
6003,"CAMPBELL'S Red and White, Beefy Mushroom Soup, condensed",40,2.38,4.76
6014,"CAMPBELL'S Red and White, Broccoli Cheese Soup, condensed",81,1.61,9.68
6054,"CAMPBELL'S Red and White, Chicken Alphabet Soup, condensed",56,2.38,9.52
6041,"CAMPBELL'S Red and White, Chicken and Dumplings Soup, condensed",56,2.38,7.94
6047,"CAMPBELL'S Red and White, Chicken and Stars Soup, condensed",56,2.38,8.73
27013,"CAMPBELL'S Red and White, Chicken Barley with Mushrooms Soup, condensed",71,3.17,12.7
6057,"CAMPBELL'S Red and White, Chicken Broth, condensed",16,0.81,0
6058,"CAMPBELL'S Red and White, Chicken Gumbo Soup, condensed",48,1.59,7.94
6082,"CAMPBELL'S Red and White, Chicken NOODLEO's Soup, condensed",71,2.38,11.9
6084,"CAMPBELL'S Red and White, Chicken Vegetable Soup, condensed",63,2.38,11.9
6311,"CAMPBELL'S Red and White, Chicken Won Ton Soup, condensed",40,2.38,6.35
6312,"CAMPBELL'S Red and White, Cream of Asparagus Soup, condensed",89,1.61,7.26
6333,"CAMPBELL'S Red and White, Cream of Broccoli Soup, condensed",73,1.61,9.68
6334,"CAMPBELL'S Red and White, Cream of Celery Soup, condensed",73,0.81,7.26
6340,"CAMPBELL'S Red and White, Cream of Onion Soup, condensed",81,0.81,8.06
6342,"CAMPBELL'S Red and White, Cream of Shrimp Soup, condensed",81,2.42,6.45
6343,"CAMPBELL'S Red and White, Creamy Chicken Noodle Soup, condensed",97,3.23,8.87
6350,"CAMPBELL'S Red and White, DOUBLE NOODLE in Chicken Broth Soup, condensed",87,2.38,15.87
6353,"CAMPBELL'S Red and White, Fiesta Nacho Cheese Soup, condensed",97,2.42,8.06
6354,"CAMPBELL'S Red and White, French Onion Soup, condensed",36,1.59,4.76
6355,"CAMPBELL'S Red and White, Golden Mushroom Soup, condensed",65,1.61,8.06
6357,"CAMPBELL'S Red and White, GOLDFISH Pasta with Chicken in Chicken Broth, condensed",63,2.38,9.52
6361,"CAMPBELL'S Red and White, Green Pea Soup, condensed",141,7.03,21.88
27014,"CAMPBELL'S Red and White, Italian Style Wedding Soup, condensed",71,3.17,9.52
27032,"CAMPBELL'S Red and White, Lentil Soup, condensed",111,6.35,19.05
6364,"CAMPBELL'S Red and White, Manhattan Clam Chowder, condensed",48,1.59,9.52
6365,"CAMPBELL'S Red and White, Mega Noodle in Chicken Broth, condensed",71,2.38,11.9
6366,"CAMPBELL'S Red and White, Minestrone Soup, condensed",71,3.17,13.49
6367,"CAMPBELL'S Red and White, New England Clam Chowder, condensed",71,3.17,10.32
6351,"CAMPBELL'S Red and White, Old Fashioned Tomato Rice Soup, condensed",87,0.79,18.25
27015,"CAMPBELL'S Red and White, PHINEAS and FERB Soup, condensed",56,2.38,8.73
6349,"CAMPBELL'S Red and White, SCOOBY-DOO Soup, condensed",56,2.38,8.73
6380,"CAMPBELL'S Red and White, Split Pea with Ham and Bacon Soup, condensed",141,7.81,23.44
6379,"CAMPBELL'S Red and White, Tomato Bisque, condensed",103,1.59,18.25
6374,"CAMPBELL'S Red and White, Vegetable Soup, condensed",79,3.17,16.67
6373,"CAMPBELL'S Red and White, Vegetarian Vegetable Soup, condensed",71,2.38,14.29
6596,"CAMPBELL'S Soup on the Go, Cheesy Potato with Bacon Flavor Soup",43,0.66,5.25
6586,"CAMPBELL'S Soup on the Go, Chicken  &  Stars Soup",23,0.98,3.28
6587,"CAMPBELL'S Soup on the Go, Chicken with Mini Noodles Soup",26,1.31,3.61
6588,"CAMPBELL'S Soup on the Go, Classic Tomato Soup",46,0.98,10.16
6589,"CAMPBELL'S Soup on the Go, Creamy Broccoli Soup",52,0.66,4.26
6590,"CAMPBELL'S Soup on the Go, Creamy Chicken Soup",43,0.98,3.28
6592,"CAMPBELL'S Soup on the Go, Creamy Tomato Soup",59,0.98,9.84
27022,"CAMPBELL'S Soup on the GO, HEALTHY REQUEST Chicken with Mini Noodles Soup",20,0.98,2.62
27023,"CAMPBELL'S Soup on the Go, HEALTHY REQUEST Classic Tomato Soup",39,0.98,9.18
6594,"CAMPBELL'S Soup on the Go, New England Clam Chowder",52,0.66,4.26
6595,"CAMPBELL'S Soup on the Go, Vegetable Beef Soup",20,0.98,3.28
6585,"CAMPBELL'S Soup on the Go, Vegetable with Mini Round Noodles Soup",33,0.66,6.89
6212,"CAMPBELL'S, 25% Less Sodium Chicken Noodle Soup, condensed",49,2.9,6.3
6214,"CAMPBELL'S, 25% Less Sodium Cream of Mushroom Soup, condensed",89,1.61,6.45
6215,"CAMPBELL'S, 98% Fat Free Broccoli Cheese Soup, condensed",56,1.61,9.68
6209,"CAMPBELL'S, 98% Fat Free Cream of Broccoli Soup, condensed",56,1.61,8.06
6218,"CAMPBELL'S, 98% Fat Free Cream of Celery Soup, condensed",56,0.81,7.26
6219,"CAMPBELL'S, 98% Fat Free Cream of Chicken Soup, condensed",55,1.8,7.46
27034,"CAMPBELL'S, 98% Fat Free Cream of Mushroom Soup, condensed",53,1.1,7.63
6038,"CAMPBELL'S, Cheddar Cheese Soup, condensed",84,0.8,11.44
6309,"CAMPBELL'S, Chicken with Rice Soup, condensed",68,1.84,11.28
6336,"CAMPBELL'S, Cream of Chicken Soup, condensed",103,1.76,6.03
6337,"CAMPBELL'S, Cream of Chicken with Herbs Soup, condensed",65,1.61,7.26
6338,"CAMPBELL'S, Cream of Mushroom Soup, condensed",81,1.29,6.59
6339,"CAMPBELL'S, Cream of Mushroom with Roasted Garlic Soup, condensed",56,1.61,8.06
6341,"CAMPBELL'S, Cream of Potato Soup, condensed",71,1.51,13.25
6029,"CAMPBELL'S, HEALTHY REQUEST, chicken with rice, condensed",46,1.59,7.19
6195,"CAMPBELL'S, HEALTHY REQUEST, cream of chicken soup, condensed",50,3,7.5
6363,"CAMPBELL'S, Homestyle Chicken Noodle Soup, condensed",51,2.36,7.53
31006,"CAMPBELL'S, Organic Tomato juice",21,0.82,4.12
6062,"CAMPBELL'S, Red and White, Chicken Noodle Soup, condensed",47,2.37,5.97
31001,"CAMPBELL'S, Tomato juice",21,0.82,4.12
31002,"CAMPBELL'S, Tomato juice, low sodium",21,0.82,4.12
6377,"CAMPBELL'S, Tomato Soup, condensed",71,1.46,15.22
31008,"CAMPBELL'S, V8 100% Vegetable Juice",21,0.82,4.12
31016,"CAMPBELL'S, V8 60% Vegetable Juice, V8 V-Lite",14,0.41,2.88
31011,"CAMPBELL'S, V8 Vegetable Juice, Calcium Enriched V8",21,0.82,4.53
31010,"CAMPBELL'S, V8 Vegetable Juice, Essential Antioxidants V8",21,0.82,4.53
31018,"CAMPBELL'S, V8 Vegetable Juice, High Fiber V8",25,0.82,5.39
31017,"CAMPBELL'S, V8 Vegetable Juice, Low Sodium Spicy Hot",21,0.82,4.53
31012,"CAMPBELL'S, V8 Vegetable Juice, Low Sodium V8",21,0.82,4.12
31005,"CAMPBELL'S, V8 Vegetable Juice, Organic V8",20,0.41,4.53
31013,"CAMPBELL'S, V8 Vegetable Juice, Spicy Hot V8",21,0.82,4.12
6375,"CAMPBELL'S, Vegetable Beef Soup, condensed",65,3.79,11.8
19098,"Candies, 5TH AVENUE Candy Bar",482,8.78,62.68
19065,"Candies, ALMOND JOY Candy Bar",479,4.13,59.51
19070,"Candies, butterscotch",391,0.03,90.4
19075,"Candies, CARAMELLO Candy Bar",462,6.19,63.81
19074,"Candies, caramels",382,4.6,77
19076,"Candies, caramels, chocolate-flavor roll",387,1.59,87.73
19071,"Candies, carob, unsweetened",540,8.15,56.29
43031,"Candies, chocolate covered, caramel with nuts",470,9.5,60.67
19905,"Candies, chocolate, dark, NFS (45-59% cacao solids 90%; 60-69% cacao solids 5%; 70-85% cacao solids 5%)",550,5.09,59.97
19085,"Candies, confectioner's coating, butterscotch",539,2.2,67.1
19086,"Candies, confectioner's coating, peanut butter",529,18.3,46.88
19079,"Candies, confectioner's coating, yogurt",522,5.87,63.94
19910,"Candies, crispy bar with peanut butter filling",542,9.53,55.53
19268,"Candies, dark chocolate coated coffee beans",540,7.5,59.95
19384,"Candies, divinity, prepared-from-recipe",364,1.32,89.05
19099,"Candies, fondant, prepared-from-recipe",373,0,93.18
19919,"Candies, fruit snacks, with high vitamin C",352,0.08,87.97
19379,"Candies, fudge, chocolate marshmallow, prepared-from-recipe",453,2.26,71.34
19301,"Candies, fudge, chocolate marshmallow, with nuts, prepared-by-recipe",474,3.24,67.69
19100,"Candies, fudge, chocolate, prepared-from-recipe",411,2.39,76.44
19101,"Candies, fudge, chocolate, with nuts, prepared-from-recipe",461,4.38,67.93
19102,"Candies, fudge, peanut butter, prepared-from-recipe",387,3.78,77.75
19104,"Candies, fudge, vanilla with nuts",435,3,74.61
19103,"Candies, fudge, vanilla, prepared-from-recipe",383,1.05,82.15
43057,"Candies, gum drops, no sugar or low calorie (sorbitol)",354,0,88.1
19106,"Candies, gumdrops, starch jelly pieces",396,0,98.9
19117,"Candies, halavah, plain",469,12.49,60.49
19107,"Candies, hard",394,0,98
43058,"Candies, hard, dietetic or low calorie (sorbitol)",394,0,98.6
19243,"Candies, HEATH BITES",530,3.94,63.39
19084,"Candies, HERSHEY'S GOLDEN ALMOND SOLITAIRES",569,11.97,46.85
19236,"Candies, HERSHEY'S MILK CHOCOLATE WITH ALMOND BITES",568,9.76,51.72
19130,"Candies, HERSHEY'S POT OF GOLD Almond Bar",577,12.82,44.89
19136,"Candies, HERSHEY'S SKOR Toffee Bar",541,3.13,63.73
19248,"Candies, HERSHEY'S, ALMOND JOY BITES",563,5.58,57.54
19250,"Candies, HERSHEY, KIT KAT BIG KAT Bar",520,6.24,63.64
19249,"Candies, HERSHEY, REESESTICKS crispy wafers, peanut butter, milk chocolate",521,9.53,55.38
19108,"Candies, jellybeans",375,0,93.55
19109,"Candies, KIT KAT Wafer Bar",518,6.51,64.59
19110,"Candies, KRACKEL Chocolate Bar",512,6.62,63.96
19914,"Candies, M & M MARS 3 MUSKETEERS Truffle Crisp",538,6.41,63.15
19917,"Candies, M & M MARS Pretzel Chocolate Candies",447,5,72.94
19159,"Candies, MARS SNACKFOOD US, 3 MUSKETEERS Bar",436,2.6,77.77
19327,"Candies, MARS SNACKFOOD US, COCOAVIA Blueberry and Almond Chocolate Bar",525,6.35,60.37
19326,"Candies, MARS SNACKFOOD US, COCOAVIA Chocolate Bar",539,5.81,62.99
19897,"Candies, MARS SNACKFOOD US, COCOAVIA Chocolate Covered Almonds",573,9.51,50.22
19328,"Candies, MARS SNACKFOOD US, COCOAVIA Crispy Chocolate Bar",517,8.21,62.06
19255,"Candies, MARS SNACKFOOD US, DOVE Dark Chocolate",520,5.19,59.4
19254,"Candies, MARS SNACKFOOD US, DOVE Milk Chocolate",546,5.94,59.78
42227,"Candies, MARS SNACKFOOD US, M & M's Almond Chocolate Candies",522,7.53,60.5
19292,"Candies, MARS SNACKFOOD US, M & M's Crispy Chocolate Candies",475,4.28,72.4
19141,"Candies, MARS SNACKFOOD US, M & M's Milk Chocolate Candies",492,4.33,71.19
19157,"Candies, MARS SNACKFOOD US, M & M's MINIs Milk Chocolate Candies",502,4.78,68.4
