23098,"Beef, chuck, under blade steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",219,31.35,0
23096,"Beef, chuck, under blade steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, braised",222,30.91,0
23097,"Beef, chuck, under blade steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, braised",215,32.01,0
13361,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, all grades, cooked",230,28.4,0
23482,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, all grades, raw",169,20.95,0.05
13362,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, choice, cooked",233,28.17,0
23494,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, choice, raw",176,21.34,0.06
13363,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, select, cooked",203,28.61,0
23497,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, select, raw",157,21.2,0.04
13796,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked",259,26.11,0
13795,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",214,20.01,0
13798,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, choice, cooked",268,25.85,0
13797,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, choice, raw",222,19.79,0
13800,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, select, cooked",245,26.06,0
13799,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, select, raw",192,19.06,0
13364,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, all grades, cooked",203,29.9,0
23485,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, all grades, raw",139,22.15,0.08
13365,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, choice, cooked",206,29.51,0
23495,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, choice, raw",151,21.55,0
13366,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, select, cooked",188,29.88,0
23496,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, select, raw",133,22.03,0.05
23484,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, all grades, cooked",194,28.95,0
23483,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, all grades, raw",140,22.15,0
23490,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, choice, raw",147,22.01,0
23498,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, select, cooked",167,27.51,0
23499,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, select, raw",130,22.37,0
13345,"Beef, cured, breakfast strips, cooked",449,31.3,1.4
13344,"Beef, cured, breakfast strips, raw or unheated",406,12.5,0.7
13347,"Beef, cured, corned beef, brisket, cooked",251,18.17,0.47
13346,"Beef, cured, corned beef, brisket, raw",198,14.68,0.14
13948,"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",192,27.66,0
13970,"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, all grades, raw",155,21.22,0
13066,"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",263,26.98,0
13067,"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, broiled",202,27.55,0
13065,"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, choice, raw",165,21.22,0
13949,"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, broiled",183,27.78,0
13971,"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, select, raw",145,21.22,0
23654,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",186,27.89,0
23656,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, all grades, raw",141,21.57,0
13069,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, choice, cooked, braised",237,28.02,0
13070,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, choice, cooked, broiled",194,27.82,0
13068,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, choice, raw",149,21.72,0
23655,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, select, cooked, broiled",178,27.96,0
23657,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, select, raw",137,21.43,0
13047,"Beef, grass-fed, ground, raw",198,19.42,0
13000,"Beef, grass-fed, strip steaks, lean only, raw",117,23.07,0
13494,"Beef, ground, 70% lean meat / 30% fat, crumbles, cooked, pan-browned",270,25.56,0
13495,"Beef, ground, 70% lean meat / 30% fat, loaf, cooked, baked",241,23.87,0
13496,"Beef, ground, 70% lean meat / 30% fat, patty cooked, pan-broiled",238,22.86,0
13497,"Beef, ground, 70% lean meat / 30% fat, patty, cooked, broiled",277,25.38,0
13498,"Beef, ground, 70% lean meat / 30% fat, raw",332,14.35,0
23580,"Beef, ground, 75% lean meat / 25% fat, crumbles, cooked, pan-browned",277,26.28,0
23581,"Beef, ground, 75% lean meat / 25% fat, loaf, cooked, baked",254,24.56,0
23578,"Beef, ground, 75% lean meat / 25% fat, patty, cooked, broiled",279,25.56,0
23579,"Beef, ground, 75% lean meat / 25% fat, patty, cooked, pan-broiled",248,23.45,0
23577,"Beef, ground, 75% lean meat / 25% fat, raw",293,15.76,0
23575,"Beef, ground, 80% lean meat / 20% fat, crumbles, cooked, pan-browned",272,27,0
23576,"Beef, ground, 80% lean meat / 20% fat, loaf, cooked, baked",254,25.25,0
23574,"Beef, ground, 80% lean meat / 20% fat, patty, cooked, pan-broiled",246,24.04,0
23572,"Beef, ground, 80% lean meat / 20% fat, raw",254,17.17,0
23570,"Beef, ground, 85% lean meat / 15% fat, crumbles, cooked, pan-browned",256,27.73,0
23571,"Beef, ground, 85% lean meat / 15% fat, loaf, cooked, baked",240,25.93,0
23568,"Beef, ground, 85% lean meat / 15% fat, patty, cooked, broiled",250,25.93,0
23569,"Beef, ground, 85% lean meat / 15% fat, patty, cooked, pan-broiled",232,24.62,0
23567,"Beef, ground, 85% lean meat / 15% fat, raw",215,18.59,0
23565,"Beef, ground, 90% lean meat / 10% fat, crumbles, cooked, pan-browned",230,28.45,0
23566,"Beef, ground, 90% lean meat / 10% fat, loaf, cooked, baked",214,26.62,0
23563,"Beef, ground, 90% lean meat / 10% fat, patty, cooked, broiled",217,26.11,0
23564,"Beef, ground, 90% lean meat / 10% fat, patty, cooked, pan-broiled",204,25.21,0
23562,"Beef, ground, 90% lean meat / 10% fat, raw",176,20,0
23476,"Beef, ground, 93% lean meat / 7% fat, crumbles, cooked, pan-browned",209,28.88,0
23475,"Beef, ground, 93% lean meat / 7% fat, loaf, cooked, baked",192,27.03,0
23473,"Beef, ground, 93% lean meat / 7% fat, patty, cooked, broiled",193,26.22,0
23472,"Beef, ground, 93% lean meat / 7% fat, raw",152,20.85,0
23474,"Beef, ground, 93% lean meat /7% fat, patty, cooked, pan-broiled",182,25.56,0.06
23560,"Beef, ground, 95% lean meat / 5% fat, crumbles, cooked, pan-browned",193,29.17,0
23561,"Beef, ground, 95% lean meat / 5% fat, loaf, cooked, baked",174,27.31,0
23558,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",174,26.29,0
23559,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, pan-broiled",164,25.8,0
23557,"Beef, ground, 95% lean meat / 5% fat, raw",137,21.41,0
23481,"Beef, ground, 97% lean meat / 3% fat, crumbles, cooked, pan-browned",175,29.46,0
23480,"Beef, ground, 97% lean meat / 3% fat, loaf, cooked, baked",154,27.58,0
23478,"Beef, ground, 97% lean meat / 3% fat, patty, cooked, broiled",153,26.36,0
23477,"Beef, ground, 97% lean meat / 3% fat, raw",121,21.98,0
23479,"Beef, ground, 97% lean meat /3% fat, patty, cooked, pan-broiled",144,26.03,0
13317,"Beef, ground, patties, frozen, cooked, broiled",295,23.05,0
23220,"Beef, ground, unspecified fat content, cooked",240,25.07,0.62
13985,"Beef, loin, bottom sirloin butt, tri-tip roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",182,26.75,0
23545,"Beef, loin, bottom sirloin butt, tri-tip steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",265,29.97,0
23345,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",183,27.31,0
23336,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",149,21.67,0
23346,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",188,27.26,0
23337,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",153,21.5,0
23347,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",174,27.38,0
23338,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",144,21.91,0
23375,"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",177,27.51,0
23366,"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",139,21.94,0
23376,"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",183,27.48,0
23367,"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, choice, raw",143,21.78,0
23368,"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",135,22.16,0
23377,"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",169,27.55,0
13439,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",211,30.5,0
23342,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",147,21.72,0
13440,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",217,30.21,0
23343,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",150,21.57,0
13441,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",202,30.93,0
23344,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",142,21.95,0
13442,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",198,30.7,0
23372,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",139,21.94,0
13443,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",211,30.45,0
23373,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",143,21.78,0
13444,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",198,31.09,0
23374,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",135,22.16,0
13445,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",223,28.57,0
23339,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, all grades, raw",163,22.43,0
13446,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",233,28.19,0
23340,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, choice, raw",171,22.19,0
13447,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",207,29.16,0
23341,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, select, raw",151,22.79,0
13448,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",202,29.53,0
23369,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, all grades, raw",143,23.07,0
13449,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",211,29.22,0
23370,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, choice, raw",149,22.93,0
13450,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, select, cooked, grilled",189,29.99,0
23371,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, select, raw",135,23.3,0
23391,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",264,26.18,0
23388,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",199,21.29,0
23389,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",275,25.69,0
23395,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, raw",205,21.13,0
23390,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",247,26.92,0
23387,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, raw",191,21.54,0
23394,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled",198,29.06,0
23386,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, raw",143,23.07,0
23392,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",208,28.66,0
23385,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",149,22.93,0
23393,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",184,29.67,0
23384,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, raw",135,23.3,0
13910,"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",264,26.44,0
13911,"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, choice, raw",237,19.32,0
13914,"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",250,26.72,0
13913,"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, select, raw",224,20.59,0
23278,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",242,26,0.8
23281,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",191,19.9,0
23279,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",238,26.3,1.1
23282,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, raw",199,19.7,0
23280,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",249,25.5,0.4
23283,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, select, raw",179,20.1,0
23241,"Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled",181,28.26,0.73
23244,"Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8"" fat, all grades, raw",134,21.38,0
23242,"Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",189,28.19,1.07
23245,"Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8"" fat, choice, raw",138,21.34,0
23243,"Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",170,28.36,0.22
23246,"Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8"" fat, select, raw",128,21.44,0
23256,"Beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",171,30.58,0
23257,"Beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",174,30.45,0
23258,"Beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",165,30.78,0
23259,"Beef, loin, top sirloin petite roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",170,29.12,0
23239,"Beef, loin, top sirloin petite roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",173,28.97,0
23260,"Beef, loin, top sirloin petite roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",165,29.35,0
23261,"Beef, loin, top sirloin petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",128,23.04,0
23240,"Beef, loin, top sirloin petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, choice, raw",132,23.03,0
23262,"Beef, loin, top sirloin petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, select, raw",122,23.05,0
23446,"Beef, New Zealand, imported, bolar blade, separable lean and fat, cooked, fast roasted",228,31.3,0
23447,"Beef, New Zealand, imported, bolar blade, separable lean and fat, raw",159,21.29,0
23397,"Beef, New Zealand, imported, bolar blade, separable lean only, cooked, fast roasted",193,33.53,0
23398,"Beef, New Zealand, imported, bolar blade, separable lean only, raw",129,22.09,0
23448,"Beef, New Zealand, imported, brisket navel end, separable lean and fat, cooked, braised",453,20.14,0
23449,"Beef, New Zealand, imported, brisket navel end, separable lean and fat, raw",345,15.81,0
23399,"Beef, New Zealand, imported, brisket navel end, separable lean only, cooked, braised",265,29.35,0
23401,"Beef, New Zealand, imported, brisket navel end, separable lean only, raw",194,19.74,0
23450,"Beef, New Zealand, imported, brisket point end, separable lean and fat, cooked, braised",250,31.94,0
23451,"Beef, New Zealand, imported, brisket point end, separable lean and fat, raw",163,20.05,0
23402,"Beef, New Zealand, imported, brisket point end, separable lean only, cooked, braised",202,34.51,0
23403,"Beef, New Zealand, imported, brisket point end, separable lean only, raw",125,20.92,0
23452,"Beef, New Zealand, imported, chuck eye roll, separable lean and fat, cooked, braised",252,29.92,0
23453,"Beef, New Zealand, imported, chuck eye roll, separable lean and fat, raw",181,19.38,0
23405,"Beef, New Zealand, imported, chuck eye roll, separable lean only, cooked, braised",208,32.08,0
23454,"Beef, New Zealand, imported, cube roll, separable lean and fat, cooked, fast roasted",286,27.79,0.03
23455,"Beef, New Zealand, imported, cube roll, separable lean and fat, raw",225,18.22,1.31
23406,"Beef, New Zealand, imported, cube roll, separable lean only, cooked, fast roasted",239,30.09,0
23407,"Beef, New Zealand, imported, cube roll, separable lean only, raw",161,19.77,1.38
23456,"Beef, New Zealand, imported, eye round, separable lean and fat, cooked, slow roasted",168,29.49,0
23457,"Beef, New Zealand, imported, eye round, separable lean and fat, raw",129,19.88,1.32
23408,"Beef, New Zealand, imported, eye round, separable lean only, cooked, slow roasted",164,29.68,0
23409,"Beef, New Zealand, imported, eye round, separable lean only, raw",116,20.15,1.35
23458,"Beef, New Zealand, imported, flank, separable lean and fat, cooked, braised",208,30.13,0
23459,"Beef, New Zealand, imported, flank, separable lean and fat, raw",161,20.12,0
23410,"Beef, New Zealand, imported, flank, separable lean only, cooked, braised",194,30.75,0
23411,"Beef, New Zealand, imported, flank, separable lean only, raw",142,20.53,0
23460,"Beef, New Zealand, imported, flat, separable lean and fat, cooked, braised",252,31.86,0
23461,"Beef, New Zealand, imported, flat, separable lean and fat, raw",177,20.57,0
23412,"Beef, New Zealand, imported, flat, separable lean only, cooked, braised",226,33.22,0
23413,"Beef, New Zealand, imported, flat, separable lean only, raw",154,21.3,0
23462,"Beef, New Zealand, imported, hind shin, separable lean and fat, cooked, braised",196,29.82,0.07
23463,"Beef, New Zealand, imported, hind shin, separable lean and fat, raw",147,20.61,0
23416,"Beef, New Zealand, imported, hind shin, separable lean only, cooked, braised",167,31.23,0
23417,"Beef, New Zealand, imported, hind shin, separable lean only, raw",114,21.46,0
23418,"Beef, New Zealand, imported, inside, raw",128,22.16,0.1
23419,"Beef, New Zealand, imported, intermuscular fat, cooked",560,7.9,3.39
23420,"Beef, New Zealand, imported, intermuscular fat, raw",602,6.97,0.01
23422,"Beef, New Zealand, imported, knuckle, cooked, fast fried",178,27.51,0
23426,"Beef, New Zealand, imported, manufacturing beef, cooked, boiled",126,24.21,0
23427,"Beef, New Zealand, imported, manufacturing beef, raw",119,21.23,0.23
23464,"Beef, New Zealand, imported, oyster blade, separable lean and fat, cooked, braised",197,29.79,0
23440,"Beef, New Zealand, imported, oyster blade, separable lean and fat, raw",178,21.27,0
23428,"Beef, New Zealand, imported, oyster blade, separable lean only, cooked, braised",196,29.87,0
23429,"Beef, New Zealand, imported, oyster blade, separable lean only, raw",155,21.83,0
23430,"Beef, New Zealand, imported, ribs prepared, cooked, fast roasted",197,27.23,0.09
23431,"Beef, New Zealand, imported, ribs prepared, raw",146,21.31,0
23465,"Beef, New Zealand, imported, rump centre, separable lean and fat, cooked, fast fried",192,30.01,0
23467,"Beef, New Zealand, imported, rump centre, separable lean and fat, raw",145,21.65,0
23432,"Beef, New Zealand, imported, rump centre, separable lean only, cooked, fast fried",188,30.17,0
23466,"Beef, New Zealand, imported, rump centre, separable lean only, raw",141,21.74,0
23468,"Beef, New Zealand, imported, striploin, separable lean and fat, cooked, fast fried",301,24.89,0.02
23469,"Beef, New Zealand, imported, striploin, separable lean and fat, raw",252,18.49,0.6
23433,"Beef, New Zealand, imported, striploin, separable lean only, cooked, fast fried",217,28.53,0
23434,"Beef, New Zealand, imported, striploin, separable lean only, raw",150,20.93,0.74
23435,"Beef, New Zealand, imported, subcutaneous fat, cooked",731,6.5,0
23436,"Beef, New Zealand, imported, subcutaneous fat, raw",685,8.5,0
23437,"Beef, New Zealand, imported, sweetbread, cooked, boiled",318,12.53,0
23438,"Beef, New Zealand, imported, sweetbread, raw",303,11.51,0
23470,"Beef, New Zealand, imported, tenderloin, separable lean and fat, cooked, fast fried",202,29.26,0.27
23471,"Beef, New Zealand, imported, tenderloin, separable lean and fat, raw",146,21.04,0
23439,"Beef, New Zealand, imported, tenderloin, separable lean only, cooked, fast fried",200,29.37,0.27
23441,"Beef, New Zealand, imported, tenderloin, separable lean only, raw",140,21.19,0
23424,"Beef, New Zealand, imported, variety meats and by-products liver, cooked, boiled",150,23.3,3.78
23414,"Beef, New Zealand, imported, variety meats and by-products, heart, cooked, boiled",179,31.29,0
23415,"Beef, New Zealand, imported, variety meats and by-products, heart, raw",105,18.52,0
23421,"Beef, New Zealand, imported, variety meats and by-products, kidney, cooked, boiled",157,27.28,0
23423,"Beef, New Zealand, imported, variety meats and by-products, kidney, raw",87,15.68,0
23425,"Beef, New Zealand, imported, variety meats and by-products, liver, raw",133,20.5,3.6
23442,"Beef, New Zealand, imported, variety meats and by-products, tongue, cooked, boiled",271,18.31,3.68
23443,"Beef, New Zealand, imported, variety meats and by-products, tongue, raw",243,17.77,0
23444,"Beef, New Zealand, imported, variety meats and by-products, tripe cooked, boiled",103,19,0
23445,"Beef, New Zealand, imported, variety meats and by-products, tripe uncooked, raw",77,14.86,0
23214,"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",245,29.36,0
23217,"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, all grades, raw",187,20.38,0
23215,"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",253,28.9,0
23218,"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, choice, raw",195,20.06,0
23216,"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",233,30.06,0
23219,"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, select, raw",174,20.87,0
23162,"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",234,29.99,0
23163,"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, all grades, raw",164,21.17,0
23164,"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",242,29.56,0
23165,"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, choice, raw",171,20.89,0
23166,"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, select, cooked, grilled",223,30.64,0
23167,"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, select, raw",153,21.61,0
23221,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",292,27.06,0
23224,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, all grades, raw",232,17.98,0.35
23222,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",300,26.46,0
23225,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, choice, raw",238,17.69,0.35
23223,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",281,27.95,0
23226,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, select, raw",222,18.43,0.36
23168,"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",282,27.68,0
23169,"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, all grades, raw",206,18.74,0.19
23170,"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",291,27.03,0
23171,"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, choice, raw",212,18.47,0.17
23172,"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, select, cooked, grilled",268,28.65,0
23173,"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, select, raw",198,19.14,0.23
23540,"Beef, plate, inside skirt steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",220,26.13,0
13977,"Beef, plate, inside skirt steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",205,26.66,0
23541,"Beef, plate, outside skirt steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",255,23.51,0
13979,"Beef, plate, outside skirt steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",233,24.18,0
13020,"Beef, retail cuts, separable fat, cooked",680,10.65,0
13019,"Beef, retail cuts, separable fat, raw",674,8.21,0
23191,"Beef, rib eye roast, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",300,23.47,0
23189,"Beef, rib eye roast, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",307,23.53,0
23190,"Beef, rib eye roast, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",290,23.36,0
23146,"Beef, rib eye roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, roasted",231,27.12,0
23101,"Beef, rib eye roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",240,27.18,0
23147,"Beef, rib eye roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",219,27.03,0
23198,"Beef, rib eye roast, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",292,24.3,0
23199,"Beef, rib eye roast, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",303,23.92,0
